i_segment	zeta	curvature	lagrange_target	inequality_penalties	penalties	control_penalties	a__x__ctrl	a__x__ctrl_cell	v__x	a__x	lambda1__xo	lambda2__xo	penalty_scale	penalty_scale_cell	time	ax_max_wheeling_func	ax_max_wheeling_func_cell	ax_max_adherence_func	ax_max_adherence_func_cell	ax_min_stoppie_func	ax_min_stoppie_func_cell	ax_min_adherence_func	ax_min_adherence_func_cell	ax_max_engine_func	ax_max_engine_func_cell	ax_max_wheeling_pcell	ax_max_adherence_pcell	ax_max_power_pcell	ax_min_stoppie_pcell	ax_min_adherence_pcell	ay_max_adherence_pcell	ay_min_adherence_pcell	ay_min_pcell	ay_max_pcell	a__x__ctrlControl_pcell
0	2630.22	-0.000124240610845	0.0170888936781	5.12734595028e-05	0	1.29566855978e-05	6.67693442847	6.59592708323	58.4604110803	6.76862592337	-0.00185570378136	-2.45590576261e-06	0.0171055930248	0.0170888859525	59.0345345707	9.85348119004	9.85176644086	11.9457270521	11.9396534428	-11.4925728447	-11.4929144197	-14.7974754932	-14.8019064964	7.87067215584	7.85697058147	0.000601690556602	0.000366818149534	0.00154974284222	0.00010733001352	9.08793595904e-05	0.000137763098118	0.000146173996125	0	0	0.000758193695821
0	2631.22	-0.000115072146981	0.0170560620745	4.75806953167e-05	0	1.20814930836e-05	6.49061586557	6.3853046479	58.5747195627	6.6094822512	-0.00157115273358	-2.37294670124e-06	0.0170722114842	0.0170560548484	59.0516234567	9.85007186823	9.84863921909	11.9334962754	11.9267646923	-11.493279378	-11.4938597932	-14.8063280722	-14.8104903326	7.84328399738	7.83001121681	0.000570275763506	0.000355527125227	0.00137992850597	0.000108408222284	9.16185006658e-05	0.000138003406491	0.000145904417931	0	0	0.000708340421682
0	2632.22	-0.000108893089173	0.0170244927267	4.33972394336e-05	0	1.08795142474e-05	6.23168776143	6.07807087496	58.6856913456	6.40311460108	-0.0012860872452	-2.27196259756e-06	0.0170399287641	0.0170244861914	59.0686795115	9.84721449504	9.84604786501	11.9199933686	11.9127871298	-11.494450548	-11.4952303819	-14.814650693	-14.818519326	7.81675246164	7.80404527731	0.000531636161739	0.000340788700315	0.00119017917295	0.000109934539046	9.2677121875e-05	0.00013814525608	0.000145746195531	0	0	0.000639050960191
0	2633.22	-0.000105781727267	0.0169946683677	3.85344592105e-05	0	9.11438575022e-06	5.8319922788	5.58591368263	58.7921565915	6.10419337378	-0.00100051123607	-2.11050591712e-06	0.0170090715833	0.0169946628576	59.0857039977	9.84488196907	9.84399077466	11.9055676113	11.8980985806	-11.4960128129	-11.4969586437	-14.8223903389	-14.8258918241	7.79135091197	7.77947567869	0.000481355982382	0.000320060381644	0.000975405854962	0.000112363643576	9.43718535699e-05	0.000138184481337	0.000145702560533	0	0	0.000536308712129
0	2634.22	-0.000105812857763	0.0169677347382	3.24820685005e-05	0	5.96905011425e-06	5.06799117864	4.55006867465	58.8918490731	5.62801719435	-0.000714443497385	-1.86481952449e-06	0.0169802785231	0.016967731088	59.1026986606	9.84309887938	9.84254210496	11.890623106	11.8833098221	-11.4979053334	-11.4989683974	-14.8293962426	-14.8323204199	7.76761161072	7.75725528501	0.000408121667822	0.000286500413446	0.00072076622883	0.000117272110396	9.77886771058e-05	0.000138117819064	0.000145776747322	0	0	0.000351788349503
0	2635.22	-0.000109057537207	0.0169476699033	2.4529700635e-05	0	4.55396177191e-07	2.91016009321	1.27025151177	58.9789487155	4.63848713647	-0.000427897145464	-1.29873163282e-06	0.0169552021828	0.0169476696192	59.1196663917	9.84198954168	9.8419909853	11.8759757497	11.8703958202	-11.5000371233	-11.5010333559	-14.8352438519	-14.8367947909	7.74690743076	7.74068285729	0.000286565892365	0.00022107047931	0.000413463069154	0.000133536324379	0.000108828336055	0.000137944078129	0.000145970792835	0	0	2.68707254403e-05
0	2636.22	-0.000115582819718	0.0169428201324	1.96557081828e-05	0	5.12392062946e-06	-1.47749247039	-4.22523645255	59.0313762992	1.54850906237	-0.00014089754265	4.5064038399e-07	0.0169401437454	0.0169428169894	59.1366140613	9.84200781579	9.84293608965	11.8647610312	11.863514288	-11.5020462605	-11.5026717618	-14.8383367392	-14.8372023203	7.73446133937	7.73667155018	0.000177709372133	0.000150217328407	0.000219604733708	0.000186833838997	0.000141805627104	0.000137665526348	0.000146284006348	0	0	0.000302424362646
0	2637.22	-0.000125451495011	0.0169593321804	2.05034758218e-05	0	1.91077906905e-05	-6.08690379668	-7.94857114081	59.0127483142	-3.74743324749	0.000146334199335	2.46890598275e-06	0.0169454910772	0.0169593210465	59.1535568783	9.84389513653	9.84586299087	11.8621608901	11.8655475705	-11.5033297781	-11.5035794617	-14.836048615	-14.8319644716	7.73888214631	7.75031002983	0.000125615035445	0.0001112318426	0.000145079751175	0.000331055814644	0.000211996309134	0.000137285915159	0.000146715087909	0	0	0.00112668370616
0	2638.22	-0.000138721705297	0.0169937394403	2.58003953831e-05	0	2.70163416011e-05	-8.62720075209	-9.30583036336	58.9165010066	-7.60293948324	0.000433935043565	3.63419638989e-06	0.0169731736087	0.0169937241484	59.1705161993	9.84787997333	9.85067630656	11.8687543636	11.8741447595	-11.5038824551	-11.5041335337	-14.82785169	-14.8218859645	7.76174823819	7.7787017126	0.000107014471404	9.6377552709e-05	0.000120649408211	0.0006098772413	0.000300239030536	0.000136806560204	0.000147266534122	0	0	0.00158978346154
0	2639.22	-0.000155446508829	0.0170376772974	3.16974181442e-05	0	3.02774823296e-05	-9.54345201175	-9.78107366014	58.7740053553	-9.16744588001	0.000722191636581	3.9606674765e-06	0.0170143245123	0.01703766036	59.1875099235	9.85354599744	9.8570154634	11.8792600851	11.8842269708	-11.5044652547	-11.5050835251	-14.8158790376	-14.8089551368	7.7956779935	7.81488650558	0.000101108817663	9.15451508711e-05	0.000113000813932	0.000911090548646	0.000359516147571	0.000136226896441	0.000147944188646	0	0	0.00177709155423
